Unnamed: 0,car_name,price,kms_driven,year,engine_cc,seats,fuel_type_Diesel,fuel_type_Electric,fuel_type_Lpg,fuel_type_Petrol,transmission_Manual,ownership_1st Owner,ownership_2nd Owner,ownership_3rd Owner,ownership_4th Owner,ownership_5th Owner
1578,15,16.19 Lakh,"29,397 kms",-0.3705939889526643,1197 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4538,443,18 Lakh,"23,000 kms",1.4116568486079133,796 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2776,1210,3.07 Lakh,"76,279 kms",-0.3705939889526643,995 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1820,627,3.25 Lakh,"41,000 kms",-1.1344157764786262,999 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
653,389,4.36 Lakh,"89,653 kms",-0.3705939889526643,3198 cc,7 Seats,True,False,False,False,True,False,False,True,False,False
429,647,7.25 Lakh,"54,801 kms",0.6478350610819515,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1094,972,3.23 Lakh,"21,949 kms",0.3932277985732975,1995 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3463,987,1.11 Lakh,"73,411 kms",-1.1344157764786262,1199 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
3082,1359,59.50 Lakh,"45,000 kms",0.1386205360646435,1248 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
5378,909,18.75 Lakh,"30,000 kms",1.1570495860992591,2987 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4377,21,19.80 Lakh,"85,000 kms",-0.1159867264440103,1197 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
4190,1037,4.39 Lakh,"68,911 kms",0.6478350610819515,2179 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2763,1343,18 Lakh,"26,000 kms",-0.1159867264440103,796 cc,6 Seats,False,False,False,True,False,False,True,False,False,False
2879,341,4.60 Lakh,"1,10,000 kms",-0.3705939889526643,1248 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
259,360,7.90 Lakh,"72,000 kms",0.6478350610819515,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
63,69,15 Lakh,"71,000 kms",-0.8798085139699723,2993 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
2372,1388,9 Lakh,"20,000 kms",1.4116568486079133,1061 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
925,1670,5.80 Lakh,"90,000 kms",-0.3705939889526643,2523 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4856,1683,3.84 Lakh,"48,554 kms",0.1386205360646435,1968 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1499,903,6.45 Lakh,"47,000 kms",0.3932277985732975,1968 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
5050,1256,"82,642 ","1,66,155 kms",-1.898237564004588,1461 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2683,1438,7.06 Lakh,"5,044 kms",0.9024423235906056,1373 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1281,1361,1.17 Crore,"15,000 kms",1.1570495860992591,2143 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
5482,1340,1.52 Crore,"47,000 kms",0.3932277985732975,1991 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
2826,1875,1.75 Lakh,"90,000 kms",-1.3890230389872802,999 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
4329,916,9.23 Lakh,"15,220 kms",1.4116568486079133,998 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
721,1811,13.50 Lakh,"90,000 kms",-2.1528448265132423,1061 cc,8 Seats,False,False,False,True,False,False,False,True,False,False
693,1307,29.25 Lakh,"42,000 kms",0.3932277985732975,1451 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
5221,347,5.55 Lakh,"31,938 kms",-0.3705939889526643,998 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
5175,1590,10.08 Lakh,"1,22,735 kms",0.3932277985732975,2179 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
1564,719,47 Lakh,"7,500 kms",1.1570495860992591,2755 cc,7 Seats,False,False,False,True,False,True,False,False,False,False
287,1213,1.54 Lakh,"99,673 kms",-1.898237564004588,1298 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
3946,1273,1.64 Lakh,"40,831 kms",-1.1344157764786262,796 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4082,1667,9.73 Lakh,"11,251 kms",1.1570495860992591,1199 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4346,977,3.17 Lakh,"7,517 kms",0.9024423235906056,1197 cc,4 Seats,False,False,False,True,True,True,False,False,False,False
3614,899,5.55 Lakh,"80,000 kms",0.3932277985732975,1364 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1779,586,8.80 Lakh,"90,000 kms",0.6478350610819515,1197 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4903,109,1.60 Lakh,"68,669 kms",-1.1344157764786262,1248 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3161,622,4.65 Lakh,"90,000 kms",0.9024423235906056,2179 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
561,232,2.85 Lakh,"67,000 kms",-0.3705939889526643,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2405,1452,3.18 Lakh,"20,987 kms",0.6478350610819515,998 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2942,1252,3.51 Lakh,"60,033 kms",0.3932277985732975,998 cc,7 Seats,False,False,False,False,True,True,False,False,False,False
4022,845,3.25 Lakh,"48,995 kms",0.3932277985732975,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4708,351,6.38 Lakh,"71,434 kms",0.1386205360646435,1582 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5194,1155,1.42 Lakh,"1,93,593 kms",-1.643630301495934,1896 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2876,568,6 Lakh,"80,000 kms",-0.3705939889526643,1197 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2298,1280,"75,000 ","1,50,000 kms",-3.171273876547858,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3583,231,1 Lakh,"70,000 kms",-1.3890230389872802,1956 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
3650,1207,4.25 Lakh,"80,000 kms",0.1386205360646435,1248 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
5091,275,7.21 Lakh,"13,102 kms",0.6478350610819515,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
5418,82,30 Lakh,"25,000 kms",0.9024423235906056,2143 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
2194,1101,5.50 Lakh,"1,00,000 kms",-0.1159867264440103,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4192,1317,42.50 Lakh,"28,000 kms",0.9024423235906056,1199 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1871,1266,3.40 Lakh,"60,000 kms",-0.3705939889526643,1498 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
807,1347,61 Lakh,"15,000 kms",1.4116568486079133,1997 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2031,590,1.50 Lakh,"1,70,000 kms",-2.1528448265132423,1086 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
1978,1238,10.08 Lakh,"14,572 kms",1.4116568486079133,1498 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
3571,633,3.10 Lakh,"23,000 kms",-0.1159867264440103,2179 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1485,330,10.15 Lakh,"17,000 kms",1.4116568486079133,2143 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2213,1870,3.80 Lakh,"1,20,000 kms",-0.6252012514613183,1582 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
977,1080,4.03 Lakh,"35,000 kms",1.4116568486079133,1196 cc,5 Seats,False,False,False,False,True,True,False,False,False,False
4674,581,1.90 Lakh,"1,00,000 kms",-1.898237564004588,1590 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2224,245,1.25 Lakh,"66,000 kms",-2.66205935153055,1493 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2228,1165,6.70 Lakh,"70,000 kms",0.3932277985732975,1498 cc,7 Seats,True,False,False,False,False,False,True,False,False,False
4706,422,8.14 Lakh,"91,879 kms",0.1386205360646435,1197 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2819,1692,3.50 Lakh,"40,000 kms",0.6478350610819515,2956 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3551,417,7.65 Lakh,"1,64,798 kms",0.1386205360646435,936 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3827,1260,3.10 Lakh,"50,000 kms",-0.6252012514613183,1248 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
3049,1619,1.85 Lakh,"1,00,000 kms",-0.8798085139699723,1997 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2937,523,"79,484 ","91,693 kms",-1.898237564004588,998 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
2323,1514,1.50 Lakh,"1,32,000 kms",-2.66205935153055,1586 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3977,808,17.87 Lakh,"53,449 kms",1.4116568486079133,1199 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2714,727,12.80 Lakh,"34,000 kms",0.6478350610819515,799 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
856,996,6.50 Lakh,"37,800 kms",0.6478350610819515,1396 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
3901,992,1 Lakh,"1,20,000 kms",-1.643630301495934,624 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
4559,245,"87,256 ","80,044 kms",-1.643630301495934,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2732,1740,2.39 Lakh,"27,321 kms",-1.1344157764786262,796 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
1557,940,4.31 Lakh,"90,928 kms",-0.6252012514613183,1498 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1718,1170,8 Lakh,"12,990 kms",0.9024423235906056,2987 cc,7 Seats,False,False,False,True,False,True,False,False,False,False
4259,273,5.97 Lakh,"87,593 kms",0.6478350610819515,1582 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
414,571,4.65 Lakh,"1,17,000 kms",-1.1344157764786262,1591 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4418,1311,6.20 Lakh,"98,000 kms",-1.3890230389872802,1198 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
1756,1226,5.75 Lakh,"50,599 kms",-0.1159867264440103,1497 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4567,651,5.18 Lakh,"43,993 kms",0.6478350610819515,998 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3039,1673,3.20 Lakh,"1,45,000 kms",-0.6252012514613183,998 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
3601,1220,5.80 Lakh,"90,000 kms",0.9024423235906056,1799 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3929,1828,4.68 Lakh,"57,392 kms",0.6478350610819515,1968 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4614,1415,4.16 Lakh,"86,019 kms",-0.3705939889526643,1196 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4332,616,3.55 Lakh,"32,423 kms",-0.3705939889526643,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1773,1797,25.75 Lakh,"60,000 kms",0.9024423235906056,1995 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4395,1004,5.50 Lakh,"35,000 kms",0.6478350610819515,1086 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4806,1451,3.44 Lakh,"32,875 kms",0.6478350610819515,1198 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
252,748,37 Lakh,"3,500 kms",1.6662641111165672,1956 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
4988,112,2.73 Lakh,"10,768 kms",-0.1159867264440103,1798 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
654,211,26.50 Lakh,"67,000 kms",0.3932277985732975,1373 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
350,1207,4.90 Lakh,"79,542 kms",-0.3705939889526643,1248 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
879,938,9 Lakh,"50,000 kms",0.3932277985732975,2987 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2153,303,3.30 Lakh,"72,224 kms",-0.6252012514613183,1193 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5206,571,3.34 Lakh,"1,30,625 kms",-1.1344157764786262,998 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
457,1023,4.75 Lakh,"14,000 kms",-0.3705939889526643,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2715,812,17.56 Lakh,"7,000 kms",1.4116568486079133,1461 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
3554,256,2.75 Lakh,"95,989 kms",0.1386205360646435,2400 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
90,1229,7.75 Lakh,"72,000 kms",0.3932277985732975,1248 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
798,553,12.60 Lakh,"8,639 kms",1.4116568486079133,998 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4587,652,2.44 Lakh,"1,11,437 kms",-0.8798085139699723,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3023,1347,61 Lakh,"15,000 kms",1.4116568486079133,1997 cc,7 Seats,False,False,False,True,False,True,False,False,False,False
3691,1009,6.50 Lakh,"20,000 kms",1.4116568486079133,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
26,577,5.88 Lakh,"79,329 kms",-0.1159867264440103,1591 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3841,1448,3.50 Lakh,"35,000 kms",0.9024423235906056,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
549,943,11.10 Lakh,"45,407 kms",0.6478350610819515,2179 cc,7 Seats,True,False,False,False,True,False,True,False,False,False
3166,873,17.11 Lakh,"40,670 kms",1.4116568486079133,2179 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
181,1169,6.90 Lakh,"51,500 kms",0.9024423235906056,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2991,962,"54,430 ","91,817 kms",-1.643630301495934,1968 cc,5 Seats,False,False,False,True,True,False,False,False,True,False
263,372,5.40 Lakh,"42,000 kms",0.3932277985732975,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1315,499,6.25 Lakh,"12,000 kms",1.1570495860992591,1999 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1335,1890,68.50 Lakh,"7,000 kms",1.6662641111165672,3198 cc,7 Seats,False,False,False,True,False,True,False,False,False,False
3491,460,2.20 Lakh,"92,419 kms",-0.1159867264440103,998 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1480,94,74.50 Lakh,"7,600 kms",1.6662641111165672,1582 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2498,577,4.95 Lakh,"42,000 kms",-0.1159867264440103,1997 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
2515,616,3.50 Lakh,"65,000 kms",-0.1159867264440103,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3114,990,1.61 Lakh,"80,000 kms",-0.8798085139699723,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3599,1220,6.30 Lakh,"90,000 kms",0.9024423235906056,1598 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
5001,1195,7.91 Lakh,"5,427 kms",1.6662641111165672,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
3064,1678,3 Lakh,"1,20,000 kms",0.3932277985732975,1461 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4746,1065,6.11 Lakh,"79,000 kms",-0.1159867264440103,1461 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
4793,84,32 Lakh,"18,000 kms",1.1570495860992591,1197 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
2618,1680,3.10 Lakh,"50,000 kms",0.6478350610819515,1197 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
3199,454,2.83 Lakh,"26,012 kms",0.6478350610819515,1497 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
3635,460,2.50 Lakh,"35,000 kms",-0.1159867264440103,1498 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5123,1266,1.93 Lakh,"37,204 kms",-1.1344157764786262,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4543,206,27.50 Lakh,"1,10,000 kms",0.6478350610819515,999 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
5261,37,21 Lakh,"35,000 kms",-0.1159867264440103,1598 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4037,494,3.12 Lakh,"99,065 kms",-0.1159867264440103,814 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
1912,152,2.24 Lakh,"39,520 kms",-0.6252012514613183,1198 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1822,1463,8.99 Lakh,"20,000 kms",1.4116568486079133,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2986,1252,3.35 Lakh,"30,819 kms",0.3932277985732975,796 cc,5 Seats,False,False,False,False,True,False,True,False,False,False
69,1266,1.80 Lakh,"1,28,004 kms",-0.8798085139699723,998 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1047,1162,2.47 Lakh,"2,13,709 kms",-1.1344157764786262,936 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2751,1142,4.40 Lakh,"1,58,066 kms",-0.1159867264440103,1598 cc,6 Seats,True,False,False,False,True,True,False,False,False,False
676,325,1.65 Lakh,"1,03,000 kms",-1.898237564004588,1197 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
4466,1713,1.45 Lakh,"1,20,000 kms",-1.898237564004588,1196 cc,5 Seats,False,False,False,True,True,False,False,False,True,False
5412,641,1.50 Lakh,"70,000 kms",-1.3890230389872802,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1817,1349,50 Lakh,"29,000 kms",0.6478350610819515,2993 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
5066,1559,6.84 Lakh,"3,730 kms",1.4116568486079133,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
